paper_id,paper_section,version,subject_raw,subject_code,subject_trend_only,object_raw,object_code,rel_raw,rel_exists,rel_direction,rel_valence,rel_conditionality_raw,rel_conditionality_code,rel_uncertainty_raw,rel_uncertainty_code,rel_exists_note,effect_raw,effect_metric,effect_magnitude,effect_error_metric,effect_error_magnitude,source_locus,source_citation_raw,method_raw,method_type,causal_inference_level,geographic_scope_raw,geographic_scope_code,temporal_scope_raw,temporal_scope_code,population_raw,population_code
obeidat2013,Discussion,v0.2.0-alpha,"""induction of labour in primary caesarean""",induction_of_labour,No,"""uterine scar rupture""",uterine_rupture,"""induction of labour in primary CS has been found to be associated with a higher risk of scar rupture""",Yes,Subject→Object,Positive,"""subsequent trial of labour""",Temporal,"""associated""",Probable,,Not reported,narrative only,Not reported,Not reported,Not reported,Cited from prior work,"""Algert CS et al. Obstet Gynecol 2008;112:1061–1066""","""Cited cohort""",Statistical modelling,Association,"""Australia""",Country,"""Not reported""",Not reported,"""Women with prior CS""",Human
obeidat2013,Discussion,v0.2.0-alpha,"""failed attempt at VBAC""",tolac_failure,No,"""uterine rupture / dehiscence""",uterine_rupture,"""there is increasing evidence that a failed attempt at VBAC is associated with increased risk of uterine rupture/dehiscence""",Yes,Subject→Object,Positive,"""TOLAC outcome""",Unconditional,"""increasing evidence""",Probable,,Not reported,narrative only,Not reported,Not reported,Not reported,Cited from prior work,"""Landon MB et al. Am J Obstet Gynecol 2005;193:1016–1023""","""Cited registry""",Statistical modelling,Controlled comparison,"""United States""",Country,"""Not reported""",Not reported,"""Women attempting VBAC""",Human
olagbuji2010,Results,v0.2.0-alpha,"""recurrent indication for previous caesarean (cephalopelvic disproportion or obstructed labour)""",prior_caesarean_indication_recurring,No,"""successful VBAC""",vbac_success,"""a non-recurrent indication for previous caesarean section (p<0.001, odds ratio (95% CI) 0.32 (0.2–0.6))""",Yes,Subject→Object,Negative,"""Nigerian tertiary hospital cohort attempting VBAC in spontaneous labour""",Population-specific,"""significantly""",Asserted,"""Reported as 'non-recurrent' as the positive predictor; coded as recurrent → success Negative (OR 0.32 for non-recurrent vs recurrent → recurrent has higher failure).""","""OR 0.32 (0.2–0.6), p<0.001""",odds ratio,0.32,95% CI,0.2-0.6,Original to this study,,"""Multivariate logistic regression""",Statistical modelling,Association,"""University of Benin Teaching Hospital, Benin City, Edo State, Nigeria""",Country,"""Cohort study; period not specified""",multi-year,"""188 women attempting trial of vaginal delivery after a previous lower segment caesarean section""",Human
olagbuji2010,Results,v0.2.0-alpha,"""previous vaginal delivery""",prior_vaginal_birth,No,"""successful VBAC""",vbac_success,"""previous vaginal delivery (p<0.0001, odds ratio (95% CI) 3.90 (2.1–7.4))""",Yes,Subject→Object,Positive,"""Nigerian tertiary hospital""",Population-specific,"""significantly""",Asserted,,"""OR 3.90 (2.1–7.4), p<0.0001""",odds ratio,3.90,95% CI,2.1-7.4,Original to this study,,"""Multivariate logistic regression""",Statistical modelling,Association,"""Benin City, Nigeria""",Country,"""Not specified""",multi-year,"""188 women attempting VBAC""",Human
olagbuji2010,Results,v0.2.0-alpha,"""maternal age ≥ 35 years""",maternal_age,No,"""successful VBAC""",vbac_success,"""Maternal age (years) ≥35 [...] OR 0.62 (0.3–1.3) p=0.26""",No,Subject→Object,Indeterminate,"""Nigerian tertiary hospital""",Unconditional,"""not significant""",Possible,,"""OR 0.62 (0.3–1.3), p=0.26""",odds ratio,0.62,95% CI,0.3-1.3,Original to this study,,"""Multivariate logistic regression""",Statistical modelling,Association,"""Benin City, Nigeria""",Country,"""Not specified""",multi-year,"""188 women attempting VBAC""",Human
olagbuji2010,Results,v0.2.0-alpha,"""birth weight""",macrosomia,No,"""successful VBAC""",vbac_success,"""Birth weight (g) (mean ± SD) 3561 ± 439 vs 3423 ± 645 [...] p=0.11""",No,Subject→Object,Indeterminate,"""Nigerian tertiary hospital""",Unconditional,"""not significant""",Possible,"""[FLAG] No mean-difference effect estimate reported in multivariate.""","""mean diff 138 g, p=0.11""",mean difference,138,Not reported,Not reported,Original to this study,,"""Univariate t-test""",Statistical modelling,Association,"""Benin City, Nigeria""",Country,"""Not specified""",multi-year,"""188 women attempting VBAC""",Human
olagbuji2010,Results,v0.2.0-alpha,"""recurrent indication for previous caesarean section""",prior_caesarean_indication_recurring,No,"""postpartum haemorrhage""",postpartum_haemorrhage,"""Postpartum haemorrhage [...] recurrent 3.1% vs non-recurrent 0%, p=0.05""",Yes,Subject→Object,Positive,"""attempted VBAC""",Population-specific,"""statistically significant""",Probable,"""Small absolute numbers (2 vs 0).""","""3.1% vs 0%, p=0.05""",proportion,3.1%,Not reported,Not reported,Original to this study,,"""Chi-square / Fisher exact""",Statistical modelling,Association,"""Benin City, Nigeria""",Country,"""Not specified""",multi-year,"""188 women attempting VBAC""",Human
olagbuji2010,Results,v0.2.0-alpha,"""recurrent indication for previous caesarean section""",prior_caesarean_indication_recurring,No,"""endometritis""",endometritis,"""Endometritis [...] recurrent 4.7% vs non-recurrent 0.8%, p=0.02""",Yes,Subject→Object,Positive,"""attempted VBAC""",Population-specific,"""statistically significant""",Probable,,"""4.7% vs 0.8%, p=0.02""",proportion,4.7%,Not reported,Not reported,Original to this study,,"""Chi-square / Fisher exact""",Statistical modelling,Association,"""Benin City, Nigeria""",Country,"""Not specified""",multi-year,"""188 women attempting VBAC""",Human
olagbuji2010,Results,v0.2.0-alpha,"""attempted vaginal delivery after caesarean""",uterine_rupture,Yes,,,"""Uterine rupture/dehiscence [...] 10 cases in 188 attempted VBACs (5.3%)""",Yes,Indeterminate,Indeterminate,"""Nigerian tertiary hospital""",Population-specific,"""no significant difference between groups""",Asserted,"""subject_trend_only=Yes: incidence reported without paired predictor; 5.3% rate is notably high vs Western studies.""","""10/188 = 5.3% [4 recurrent vs 6 non-recurrent, NS p=0.68]""",rate,5.3%,Not reported,Not reported,Original to this study,,"""Retrospective cohort""",Observation,Association,"""Benin City, Nigeria""",Country,"""Not specified""",multi-year,"""188 women attempting VBAC""",Human
olagbuji2010,Discussion,v0.2.0-alpha,"""African descent""",ethnicity,No,"""pelvic floor area""",pelvic_anatomy [UNVERIFIED],"""smaller pelvic floor area in women of African descent compared with Caucasians""",Yes,Subject→Object,Negative,"""ethnicity comparison""",Population-specific,"""may partly be as a result of""",Possible,"""[FLAG] novel object code: pelvic_anatomy. Speculative mechanism for ethnicity disparity.""",Not reported,narrative only,Not reported,Not reported,Not reported,Cited from prior work,"""Baragi RV et al. Am J Obstet Gynecol 2002;187:111–115""","""Cited anatomical study""",Observation,Association,"""United States""",Country,"""Not reported""",Not reported,"""African American vs European American women""",Human
olagbuji2010,Introduction,v0.2.0-alpha,"""non-recurrent indication for previous caesarean section, previous vaginal delivery, infant birth weight < 4000 g, spontaneous onset of labour, gestational age < 40 weeks""",prior_vaginal_birth,No,"""successful VBAC""",vbac_success,"""Clinical predictors associated with a successful VBAC without maternal and fetal complications include a non-recurrent indication for the previous caesarean section, previous vaginal delivery, infant birth weight <4,000 g, spontaneous onset of labour and gestational age <40 weeks""",Yes,Subject→Object,Positive,"""composite predictor list""",Unconditional,"""associated""",Probable,"""Synthesised list of predictors cited from prior work; coded once with prior_vaginal_birth as representative subject.""",Not reported,narrative only,Not reported,Not reported,Not reported,Synthesised from multiple sources,"""Ola ER, Imosemi OD, Abudu OO. Afr J Med Med Sci 2001;30:61–66; Brill Y, Windrim R. J Obstet Gynecol Canada 2003;25:275–286""","""Cited reviews""",Review,Association,"""Nigeria; Canada""",Country,"""Not reported""",Not reported,"""Women with prior CS""",Human
seffah2014,Results,v0.2.0-alpha,"""birth weight 2.50-2.99 kg""",macrosomia,No,"""failed VBAC""",tolac_failure,"""Birth weight of 2.5-2.99kg was associated with the lowest incidence of failed TOLAC and repeat CS [...] Adjusted OR 0.288 (0.223-0.370)""",Yes,Subject→Object,Negative,"""West African tertiary hospital cohort""",Population-specific,"""statistically significant""",Asserted,"""Reported as failure outcome; coded valence Negative for birth-weight→failure (this weight range protective against failure).""","""AOR 0.288 (0.223-0.370), p<0.001""",odds ratio for failure,0.288,95% CI,0.223-0.370,Original to this study,,"""Multivariate logistic regression""",Statistical modelling,Association,"""Korle Bu Teaching Hospital, Accra, Ghana""",Country,"""January 2010 to December 2014""",multi-year,"""2,472 women with one prior CS undergoing TOLAC""",Human
seffah2014,Results,v0.2.0-alpha,"""birth weight ≥ 3.50 kg""",macrosomia,No,"""failed VBAC""",tolac_failure,"""Birth weights of less than 1.5kg, and 3.5Kg or greater were associated significantly with higher incidence failed TOLAC and emergency repeat CS [...] 3.50-3.99 kg AOR 4.025""",Yes,Subject→Object,Positive,"""Ghana cohort""",Population-specific,"""significantly""",Asserted,,"""AOR 4.025 (3.248-4.990) for 3.50-3.99 kg, p<0.001""",odds ratio for failure,4.025,95% CI,3.248-4.990,Original to this study,,"""Multivariate logistic regression""",Statistical modelling,Association,"""Ghana""",Country,"""2010–2014""",multi-year,"""2,472 women""",Human
seffah2014,Results,v0.2.0-alpha,"""birth weight ≥ 4.00 kg""",macrosomia,No,"""failed VBAC""",tolac_failure,"""=4.00 (n = 172) 126 (73.3) 4.815 [...] 3.898 (2.776-5.732), p<0.001""",Yes,Subject→Object,Positive,"""Ghana cohort""",Population-specific,"""significantly""",Asserted,,"""AOR 3.898 (2.776-5.732) for ≥4.00 kg, p<0.001""",odds ratio for failure,3.898,95% CI,2.776-5.732,Original to this study,,"""Multivariate logistic regression""",Statistical modelling,Association,"""Ghana""",Country,"""2010–2014""",multi-year,"""2,472 women""",Human
seffah2014,Results,v0.2.0-alpha,"""maternal age""",maternal_age,No,"""successful VBAC""",vbac_success,"""Women who had successful TOLAC were generally younger [...] Maternal age (years) 29.60 ± 5.03 vs 30.89 ± 4.99, p<0.001""",Yes,Subject→Object,Negative,"""Ghana cohort""",Population-specific,"""statistically significant""",Asserted,,"""mean 29.60 vs 30.89 yr, p<0.001""",mean difference,-1.29,Not reported,Not reported,Original to this study,,"""Independent t-test""",Statistical modelling,Association,"""Ghana""",Country,"""2010–2014""",multi-year,"""2,472 women""",Human
seffah2014,Results,v0.2.0-alpha,"""parity""",parity,No,"""successful VBAC""",vbac_success,"""higher parity [...] Parity 1.78 ± 1.01 vs 1.61 ± 1.07, p=0.001""",Yes,Subject→Object,Positive,"""Ghana cohort""",Population-specific,"""significant""",Asserted,,"""mean 1.78 vs 1.61, p=0.001""",mean difference,0.17,Not reported,Not reported,Original to this study,,"""Independent t-test""",Statistical modelling,Association,"""Ghana""",Country,"""2010–2014""",multi-year,"""2,472 women""",Human
seffah2014,Results,v0.2.0-alpha,"""number of ANC visits""",antenatal_care [UNVERIFIED],No,"""successful VBAC""",vbac_success,"""Number of ANC visits 6.09 ± 2.69 vs 6.78 ± 2.67, p=0.072""",No,Subject→Object,Indeterminate,"""Ghana cohort""",Unconditional,"""borderline""",Possible,"""[FLAG] novel subject code: antenatal_care.""","""mean 6.09 vs 6.78 visits, p=0.072""",mean difference,-0.69,Not reported,Not reported,Original to this study,,"""Independent t-test""",Statistical modelling,Association,"""Ghana""",Country,"""2010–2014""",multi-year,"""2,472 women""",Human
seffah2014,Results,v0.2.0-alpha,"""gestational age at delivery""",gestational_age,No,"""successful VBAC""",vbac_success,"""GA at delivery (weeks) 37.72 ± 2.65 vs 38.51 ± 2.23, p<0.001""",Yes,Subject→Object,Negative,"""Ghana cohort""",Temporal,"""statistically significant""",Asserted,,"""mean 37.72 vs 38.51 wk, p<0.001""",mean difference,-0.79,Not reported,Not reported,Original to this study,,"""Independent t-test""",Statistical modelling,Association,"""Ghana""",Country,"""2010–2014""",multi-year,"""2,472 women""",Human
seffah2014,Results,v0.2.0-alpha,"""Apgar score at 1 min""",apgar_score,No,"""successful VBAC""",vbac_success,"""Apgar score at 1 min 6.57 ± 1.90 vs 6.33 ± 1.73, p<0.026""",Yes,Object→Subject,Positive,"""Ghana cohort""",Population-specific,"""statistically significant""",Asserted,"""Direction Object→Subject: Apgar is outcome, not predictor. Successful VBAC has slightly higher Apgar at 1 min.""","""mean 6.57 vs 6.33, p<0.026""",mean difference,0.24,Not reported,Not reported,Original to this study,,"""Independent t-test""",Statistical modelling,Association,"""Ghana""",Country,"""2010–2014""",multi-year,"""2,472 women""",Human
seffah2014,Results,v0.2.0-alpha,"""TOLAC at Korle Bu""",uterine_rupture,Yes,,,"""4.3% of women who underwent TOLAC had uterine rupture""",Yes,Indeterminate,Indeterminate,"""West African tertiary hospital""",Population-specific,"""4.3%""",Asserted,"""subject_trend_only=Yes: rupture incidence reported. 4.3% is notably high vs 0.7% expected rate; suggests resource-limited setting effects.""","""4.3% (41/960 failed cases reported as ruptured uterus indication)""",rate,4.3%,Not reported,Not reported,Original to this study,,"""Retrospective cohort""",Observation,Association,"""Ghana""",Country,"""2010–2014""",multi-year,"""2,472 women undergoing TOLAC""",Human
seffah2014,Results,v0.2.0-alpha,"""indications for failed TOLAC""",prior_caesarean_indication_recurring,Yes,,,"""major indications for emergency repeat CS among women undergoing TOLAC were CPD (17.0%), failure to progress (16.0%), severe preeclampsia/eclampsia (15.4%), fetal macrosomia (13.0%), slow progress of labour (12.5%) and fetal distress (10.8%)""",Yes,Indeterminate,Indeterminate,"""Ghana cohort""",Population-specific,"""major indications""",Asserted,"""subject_trend_only=Yes: descriptive distribution of failure indications.""",Not reported,proportion,17.0%,Not reported,Not reported,Original to this study,,"""Retrospective cohort""",Observation,Association,"""Ghana""",Country,"""2010–2014""",multi-year,"""960 failed TOLAC women""",Human
seffah2014,Discussion,v0.2.0-alpha,"""advanced maternal age, gestational age > 40 weeks, maternal obesity, preeclampsia, short inter-pregnancy interval, increased neonatal birth weight, recurring indication like cephalopelvic disproportion""",maternal_bmi,No,"""failed TOLAC""",tolac_failure,"""well documented factors associated failed TOLAC such as advanced maternal age, gestational age greater than 40 weeks, maternal obesity, preeclampsia, short inter-pregnancy interval and increased neonatal birth weight and recurring indication like cephalopelvic disproportion (CPD)""",Yes,Subject→Object,Positive,"""TOLAC""",Population-specific,"""well documented""",Probable,"""Cited composite predictor list; coded with maternal_bmi as representative; multiple predictors bundled here.""",Not reported,narrative only,Not reported,Not reported,Not reported,Cited from prior work,"""ACOG Practice bulletin no. 115. Obstet Gynecol 2010;116(2):450-463""","""Cited clinical guideline""",Review,Association,"""United States""",Country,"""Not reported""",Not reported,"""Women attempting VBAC""",Human
